Dates,SPX-INDEX,ED,PFE,ORCL,TMO,MS,HBAN,MCK,PSA,HAL,INTC,AEP,BEN,MAR,QCOM,YUM,KMB,TFC,DTE,SLB,IP,GEN,STT,AMGN,MCHP,MRK,WHR,SJM,NUE,AKAM,VRSN,CNP,BMY,HPQ,NTAP,ORLY,SNA,K,MAS,C,WFC,HON,ADI,T,GL,HST,IPG,RF,CAG,EMN,PGR,PLD,UNP,RL,AON,AEE,CSCO,PNW,COR,CMI,COF,WY,BALL,AMAT,PPL,EQR,LH,FDX,ADSK,CMS,GS,WM,IFF,AES,J,CI,MKC,GWW,PPG,WBA,JCI,CINF,DRI,PEG,NEM,USB,BAX,MMM,XEL,LLY,MSFT,BBWI,PHM,BAC,ROP,DVA,IRM,OMC,CVS,ECL,EMR,COST,GE,AVY,CTAS,SO,APD,FITB,WAT,LEN,DE,WEC,PWR,NSC,KO,ADP,KEY,ADBE,RVTY,NEE,KR,APH,IVZ,ADM,EXPD,SCHW,FE,TT,RSG,MU,DHI,NI,ETN,DGX,SEE,PCAR,CCL,SRE,GLW,DIS,SWK,BKNG,JNJ,VZ,TXN,ITW,CPB,UNH,HAS,AMT,BK,TRV,CAT,BSX,NKE,PAYX,EG,TROW,DOV,HD,MDT,PEP,EFX,BDX,AFL,F,EXC,CHRW,SPG,ALL,XRAY,ETR,HUM,SHW,CMCSA,ZION,EIX,ABT,IBM,CAH,SYY,NVDA,LUV,GILD,AIG,LOW,ES,L,MMC,EL,SYK,DHR,ROK,PNC,TGT,BXP,MCD,PH,CMA,WMT,TSN,MTB,MSI,GIS,KLAC,CTSH,EA,BIIB,WDC,VFC,AZO,D,HIG,FCX,CLX,CL,JPM,GPC,AAPL,CSX,PG,NTRS,VMC,TJX,BBY,HSY,DUK,MCO,EBAY,AXP,FI,BRK-B
2000-05-19,1406.949951171875,10.7744,18.4094,28.7212,15.4096,36.5033,7.5757,13.7135,9.2492,17.7527,33.9552,13.0645,5.4741,13.888,28.9253,3.66,27.0995,11.3437,10.6244,25.3095,16.3675,2.9624,37.3556,43.4076,6.7976,29.219,32.5096,9.2065,5.4649,71.94,106.4445,9.8772,24.2453,18.9986,50.2576,7.375,14.6202,11.9469,10.3322,256.773,11.2536,30.559,44.7479,8.4945,8.9097,4.6673,27.1336,8.1777,7.3852,12.6189,3.9621,7.1557,7.2282,12.4247,23.2518,12.3433,36.8415,13.085,4.1935,4.9181,32.902,9.1901,1.597,29.6305,4.0103,7.3334,14.4443,30.4514,8.6113,10.7151,62.1448,7.6807,30.3217,26.3078,7.8466,25.2276,5.1793,29.9092,15.5745,16.8761,5.6865,17.5068,6.3359,7.0584,17.0755,8.8254,12.0689,22.11,8.5016,38.5647,20.2089,6.8001,4.4133,12.9989,14.8169,1.4367,3.9642,24.6846,14.1544,14.7957,14.8229,31.0852,171.8614,35.6378,30.3342,3.536,20.8426,22.6296,46.47,6.5378,14.6061,4.938,50.5461,11.4267,13.0853,24.6212,8.2977,27.2185,20.9691,2.8408,7.3765,2.7199,12.4565,6.0055,8.6339,20.7238,8.6516,12.866,6.4533,59.6121,2.8634,2.4728,10.7353,11.4795,20.0811,2.6056,16.5031,4.3002,41.7053,31.9329,16.0713,268.5,24.4031,15.724,45.7659,18.9567,14.4224,7.7363,9.5087,33.9095,25.4197,20.0649,10.8549,12.97,3.7391,15.4294,22.6911,10.3302,22.0142,31.8348,35.1711,21.9654,11.8331,18.5296,7.584,21.2169,6.5227,7.2294,8.0645,15.0007,8.9336,10.9147,5.7484,5.8222,7.2854,27.1179,10.1674,10.3248,56.0555,19.0182,11.1979,1.9517,12.1316,1.4013,974.1935,8.7845,10.7106,8.3798,30.3244,16.9054,14.3437,8.1031,9.2741,21.8054,22.33,12.6479,20.8487,20.8401,20.8423,37.3837,7.1561,21.8561,135.7085,9.8079,28.0376,2.3264,14.244,23.2933,4.1585,3.5441,26.81,8.8548,34.3142,3.1764,20.7327,17.1287,23.4187,11.7686,0.7114,0.8523,17.4984,40.3595,34.1125,1.9456,20.174,14.6,18.3302,6.6567,5.8426,31.9022,6.7817,37.36
2000-05-26,1378.02001953125,10.4903,18.801,27.4668,14.6968,33.4806,8.3154,13.3478,9.2245,16.357,33.8688,12.9087,5.4154,13.3475,21.424,3.6375,25.9797,12.2514,10.8987,22.7111,14.0479,2.9715,36.9592,42.7697,6.4744,30.0742,30.9665,9.5349,5.0966,59.94,102.9531,10.5698,23.9011,17.7792,44.9949,6.94,14.481,12.6659,10.0723,245.4386,11.5797,30.1703,43.3939,8.4825,9.3551,4.434,27.1954,8.5647,7.9241,11.693,4.429,7.2554,6.8189,10.3902,24.661,12.5548,37.8756,12.9067,4.7425,4.7116,33.6049,8.4965,1.5065,27.4578,4.0648,7.1131,14.3248,28.4017,8.5823,11.056,51.3047,8.5771,30.8648,27.3022,7.9055,25.5537,5.1403,27.3226,14.409,16.9914,5.3179,18.0996,6.5331,7.1909,16.8612,9.2541,11.8307,21.9792,8.5969,40.0221,19.0845,6.6266,4.5413,14.2739,13.8472,1.2933,4.1251,24.2071,13.9807,14.4884,15.3418,21.3314,164.176,34.9411,31.5044,3.6495,19.9394,23.4702,43.97,6.6504,13.9446,5.0894,44.2107,10.5125,14.2616,25.7913,9.254,25.5297,20.0015,2.9889,7.6303,2.4652,12.1993,6.8291,7.9125,18.309,8.8474,12.2597,6.9822,63.6183,2.9054,2.6465,9.8832,13.2025,20.4914,2.5369,15.1344,4.4176,38.4127,31.0152,15.1328,216.78,24.2326,15.4432,43.9616,17.9767,16.2131,7.6856,9.131,30.9049,27.1528,20.4785,10.3319,12.53,4.0719,17.6458,22.5245,9.9853,20.9574,28.9453,32.8432,22.9447,12.859,19.1688,7.9464,19.1325,6.823,7.5357,7.7137,15.1296,8.9508,11.4697,5.2416,5.3762,7.6528,29.4296,10.4486,10.3571,56.3189,20.1874,11.3685,2.0167,11.4268,1.245,950.7593,8.3501,10.6816,9.0496,31.341,16.3726,15.2771,7.5632,9.6085,23.9088,20.5007,12.2605,20.8156,19.1573,23.3502,35.3789,7.0245,24.1359,138.7199,10.101,24.3228,2.0633,14.2587,21.0433,3.7072,3.5675,27.19,8.9552,35.9879,2.8387,20.2322,16.7707,22.7727,11.3892,0.6536,0.8124,17.8184,40.2862,33.2006,1.9637,16.9923,16.2021,17.8439,6.7332,6.1233,31.1095,7.0933,36.58
2000-06-02,1477.260009765625,10.4096,18.1469,32.874,15.9257,43.663,8.9456,14.0802,9.48,16.878,38.6496,12.5464,5.9431,13.5352,23.5742,3.6007,26.8486,13.5298,11.1352,22.2924,14.4909,3.3252,36.5299,48.569,7.9917,27.9158,31.3601,9.5985,5.2513,89.0,154.9832,10.1314,21.6193,21.3923,57.4416,6.97,14.9711,12.9886,11.013,280.748,12.459,31.8996,56.8451,8.9541,9.8683,4.4923,29.2343,9.4587,7.5994,11.3207,4.4591,7.2168,7.1677,11.2133,25.7601,12.299,44.3835,12.4823,4.813,4.8811,38.3234,8.6699,1.5482,34.5707,3.9899,7.1131,14.8365,30.821,9.9747,11.6093,63.8498,8.1268,31.4723,29.2274,8.1999,26.0284,5.042,27.6568,14.1099,17.8288,5.793,18.3258,5.8618,7.0353,16.3425,9.8812,11.4698,22.0603,8.1701,37.1377,20.5972,6.6602,4.8262,16.0821,15.0582,1.3333,4.2487,26.1583,15.0227,14.8678,16.2162,23.6593,174.7435,35.4985,36.1025,3.4669,21.0973,24.6518,54.9,7.1516,13.1052,4.9549,48.8245,11.9203,13.7388,27.4478,10.2335,31.043,23.7924,2.9703,6.9867,2.809,12.8728,6.8634,8.5115,24.8656,8.6306,13.1866,6.796,78.0095,3.1112,2.591,9.8243,12.4332,20.7419,2.6244,16.5726,4.434,47.8086,31.4508,16.0941,279.0,23.097,16.0228,56.2249,17.7717,15.3177,7.5843,9.5087,32.632,28.0945,21.6147,11.1258,11.375,4.1364,19.4359,23.5238,11.5359,21.5804,33.1129,32.6769,22.5586,13.3936,19.4204,8.2478,19.208,6.5679,7.5357,7.673,15.7673,8.8279,11.8749,5.2416,5.7522,9.3523,31.6365,10.5139,9.7211,57.3037,19.8164,11.4896,2.5156,11.9142,1.4618,993.0468,9.2627,10.5272,9.3358,32.1834,17.5048,14.772,7.8959,9.6665,27.962,20.997,12.2605,19.9223,19.7182,25.5039,38.6941,7.2774,26.0097,166.2741,9.7463,32.9193,2.203,17.6243,28.8133,3.6071,3.7133,28.94,8.7491,36.6609,2.8014,22.298,16.3947,26.0642,11.3611,0.7005,0.8474,17.2133,42.8033,34.3141,2.1117,20.4654,14.7468,17.2114,7.1364,7.6309,35.8273,7.8967,38.52
2000-06-09,1456.949951171875,10.471,19.1634,33.8989,15.4669,41.6602,8.2322,17.1498,9.2986,15.9825,36.6048,12.5464,5.5986,14.0982,25.6401,3.4822,26.5222,12.0639,11.1352,22.914,13.9436,3.3994,34.1848,45.4011,7.7197,28.2965,28.5417,9.3336,4.9655,98.0,166.905,10.4077,21.9635,19.2696,65.6906,6.815,14.8318,12.2615,9.3551,269.6664,11.2692,29.3254,60.4985,9.5769,9.6901,4.434,28.7848,8.8549,7.4267,11.4997,3.9622,7.3358,6.6803,10.825,25.1049,12.3052,44.3835,12.3931,4.9083,4.6626,36.4091,8.2034,1.5518,35.0585,3.9596,7.4323,13.658,30.5018,8.8704,11.2091,61.182,8.0511,31.187,30.4982,8.4355,25.8642,4.9842,25.5247,13.5286,17.4101,5.5046,17.1403,5.7303,7.0562,16.4863,8.5903,11.6845,21.4402,8.1701,38.6916,21.3738,6.2976,4.6837,14.7639,15.0022,1.3133,4.1682,26.3943,13.352,14.5605,15.3236,22.3192,165.2361,35.3688,31.8794,3.4586,19.5399,23.1257,52.5,7.0826,12.9492,4.938,56.4488,10.933,13.6734,27.099,9.0572,29.9751,24.1652,2.9288,6.7551,2.8403,13.5482,6.5775,8.5732,21.993,8.6516,11.8717,6.2671,78.7478,3.0426,2.6275,9.9581,11.4665,20.2408,2.5448,15.1344,4.3894,48.5181,32.3218,15.2208,270.78,23.6827,16.1154,54.9519,17.639,15.8907,7.793,9.131,32.9237,25.7836,21.1293,10.3644,11.78,3.885,19.083,22.358,11.6573,21.5242,29.7541,32.2579,23.1628,13.3077,19.1909,7.9073,19.8035,6.6902,7.0934,7.5947,15.0619,8.8793,12.1788,4.5085,5.5653,8.8478,29.6326,10.6695,10.1385,63.0335,20.5584,11.5061,2.4162,12.2488,1.5583,984.6738,7.9175,10.8023,9.1538,29.3078,17.2273,14.8488,7.8378,9.1278,26.8782,17.8952,12.5614,18.6817,18.8207,23.3219,35.3789,7.1417,24.3123,158.0982,9.5935,31.0138,2.0487,16.4418,33.4167,3.4572,3.3609,27.94,8.6772,32.8054,2.652,21.5313,17.1106,23.6803,10.9032,0.7246,0.7706,15.3306,40.1731,32.0516,1.9693,17.0087,15.2624,17.7514,6.8421,7.2355,34.1216,7.9167,39.0
2000-06-16,1464.4599609375,10.471,19.9716,33.5669,14.7952,42.6432,7.631,18.6095,9.8578,17.1263,36.3168,12.637,5.4044,13.0923,21.3235,3.3341,26.3827,10.8792,10.9634,24.2952,13.7612,3.2895,33.9536,49.2939,7.6313,28.75,27.0301,9.2701,4.7925,88.0,140.1661,10.9014,22.5754,17.177,61.6857,6.97,15.7341,12.4508,9.7449,264.1467,9.9959,27.32,56.9281,9.4018,9.2233,4.58,30.4915,7.9526,7.3196,11.4405,3.9363,7.4162,6.342,10.9182,25.2317,12.3052,46.7481,12.8496,5.6117,4.7588,36.267,8.0734,1.5905,34.386,3.9958,7.6047,14.2346,30.0314,8.3861,11.4858,66.0986,7.3398,29.4564,29.3863,8.525,26.8871,5.6662,21.4076,13.1476,17.4465,5.6913,15.9774,5.8618,7.0191,16.7633,7.1834,11.9552,22.0943,8.193,43.1351,22.5386,6.2274,4.6652,12.6547,15.4634,1.77,3.8627,28.1277,13.3312,14.0939,14.9189,22.4504,169.3769,37.4342,31.3619,3.4669,20.1189,20.6901,60.0,6.901,12.9118,5.0749,61.0528,9.9945,14.5535,26.4672,8.3594,29.8758,22.1825,2.9138,6.733,3.16,14.6281,5.9712,8.7604,24.9621,8.8474,11.6697,5.9497,76.1688,3.0426,2.6917,9.74,12.0383,19.5474,2.5144,14.297,4.4481,56.2993,32.034,14.521,259.14,24.6258,16.45,53.8037,17.6481,15.6349,8.1789,9.6142,33.0736,25.2059,20.6495,9.7385,12.155,3.4926,21.5125,21.9049,11.6932,20.3604,30.7793,33.2157,24.5666,12.501,18.9521,7.4669,17.866,6.5105,7.7548,7.673,12.6297,8.8765,12.1544,4.2831,5.2909,8.7254,29.4689,10.8252,10.5434,59.642,20.5771,11.4565,2.8635,11.5378,1.5408,988.023,7.8482,11.1016,8.6147,30.702,17.3641,17.2488,7.6997,8.7795,25.3044,18.611,12.8209,17.2646,17.5866,21.3339,35.3387,7.0082,23.9941,156.0171,9.5319,29.3758,1.8094,16.3017,34.8533,3.3065,3.2128,27.38,8.6636,32.726,2.8949,23.858,17.4114,22.0168,10.486,0.6901,0.7706,14.9271,38.0675,31.5834,1.8982,18.9155,15.227,18.3928,6.7332,6.0432,32.6568,8.0633,36.58
2000-06-23,1441.47998046875,10.1869,19.1134,32.5912,15.8192,42.6432,7.3833,16.7911,9.9868,16.6366,38.7072,11.6624,5.3586,13.2536,21.5278,3.2072,24.7222,11.0539,10.4032,23.8754,12.9793,2.7875,33.8876,48.3008,7.3991,29.41,26.9986,9.2065,4.4818,102.5,127.1373,10.9825,22.8941,17.6287,59.3708,6.19,15.1103,12.2873,9.3551,260.7337,10.2908,19.5408,57.8862,9.6625,8.9097,4.4923,30.1658,8.1249,6.3904,11.1105,3.7317,7.5191,6.2508,11.2133,22.7233,12.1525,43.177,12.4609,5.421,4.3624,32.8572,7.5428,1.6111,33.5324,3.8839,7.6242,15.5977,28.5109,8.265,11.1153,63.203,7.2093,26.8698,25.9743,7.9502,27.3255,5.3353,20.3449,12.1514,17.2948,5.1755,15.585,5.7545,7.0679,14.9284,7.5242,11.9209,22.0943,8.0024,43.323,24.1321,5.9636,4.3819,12.4913,14.248,1.8133,3.724,28.4053,12.5496,13.7019,15.827,22.105,165.2361,37.1879,29.5391,3.442,17.9478,21.2069,56.5,6.6504,11.7604,4.8948,56.8128,9.2571,15.1776,25.5606,8.3863,29.2549,23.1738,2.9889,8.0899,3.4108,14.8854,5.648,8.2248,24.3089,8.5432,10.8964,5.9243,86.6225,2.9054,2.7195,9.2972,13.0386,18.676,2.4573,11.3417,4.3573,54.9261,30.8208,14.2076,250.86,24.6781,17.1431,49.2501,16.7345,15.3484,8.0908,9.3754,32.3323,26.6849,19.3037,9.3835,10.845,3.4748,19.3388,21.2787,11.2445,18.9845,29.6608,31.6327,23.6177,12.5296,18.6793,7.3888,17.6437,6.3882,6.8522,7.6542,13.4762,8.9885,11.7007,4.5085,5.0464,8.6176,31.2305,10.9206,10.0465,58.9152,20.4399,11.008,2.831,11.3884,1.6272,985.5111,7.6894,10.923,8.4493,30.5858,16.9937,16.0124,7.4847,7.7509,25.3044,17.1984,12.9074,17.9924,16.3526,21.9004,35.2535,6.3383,24.2027,146.3848,9.3324,31.6829,1.6466,18.4233,37.8333,3.8074,2.9253,24.94,8.615,32.5732,2.8949,22.7612,16.7135,22.7145,10.0452,0.7824,0.752,14.7765,40.4364,29.6542,1.7615,17.3138,14.6379,17.7156,6.7332,5.3265,34.0074,7.2183,35.28
2000-06-30,1454.5999755859375,9.564,19.9966,34.4606,17.2528,43.7629,6.994,17.4668,9.7579,16.5072,38.5056,10.7349,5.5765,13.5582,19.4587,3.3483,25.8202,10.1761,9.7822,23.917,12.432,2.5645,35.0997,50.9249,7.4735,31.0297,24.474,10.1971,4.37,118.7,150.2996,10.8904,24.7509,18.8029,62.1178,6.94,14.8207,12.7993,9.3863,253.8656,10.1107,18.9775,48.5419,8.7551,8.7992,4.4666,28.0097,7.7842,6.5838,11.5007,3.5458,7.4613,5.9515,11.0657,21.8848,11.7184,43.8182,12.0828,5.9128,3.9676,33.3731,7.4561,1.6166,33.4881,3.7771,7.4587,16.1702,31.9215,8.4007,10.9325,69.6483,7.9964,27.7903,28.9923,7.6958,27.3255,5.0999,20.5922,12.5042,19.534,5.6714,14.3063,5.623,6.752,14.9769,7.0351,12.6878,21.7175,7.6938,50.7221,24.8496,6.0674,4.4688,11.3365,11.0459,2.0,3.9525,26.2998,13.8939,14.8665,15.6661,22.7958,175.5716,37.5742,27.5213,3.2248,17.9414,21.8808,62.45,7.3623,11.6106,4.7579,54.1074,9.0682,15.0622,25.8306,7.8853,32.2909,26.2272,2.9739,8.112,3.6358,15.39,5.6126,9.4572,24.9621,8.1727,10.8452,6.7283,86.6816,3.0006,2.7209,8.9628,13.9233,19.0173,2.4117,11.8332,4.0456,60.4187,30.1831,13.2951,227.94,28.0189,15.1802,45.0704,17.2402,14.9033,8.6853,8.3645,32.8764,26.864,18.9667,9.1803,10.97,3.7327,21.4818,21.9049,11.762,17.5482,30.8596,33.1292,24.9541,12.5296,19.573,7.1749,17.7711,6.0862,8.1241,6.9496,12.5563,8.8252,11.016,4.3958,4.8873,9.5213,30.0517,10.4335,11.0701,57.6987,23.081,11.5941,2.43,11.3167,1.6668,983.8364,7.4941,10.4982,8.3368,30.3244,18.3049,17.6771,7.7617,7.3143,23.2011,18.4519,13.5504,18.1634,15.3698,21.3672,37.7983,6.249,24.6408,137.069,9.4235,31.3456,1.271,17.9316,39.1033,4.0078,2.9638,22.02,8.337,34.1802,2.764,23.858,18.0131,22.3172,9.4811,0.7928,0.7893,15.2633,39.8242,30.2784,1.7795,17.2293,14.2873,16.8206,6.3271,5.369,33.0563,7.2083,35.2
2000-07-07,1478.9000244140625,10.2095,19.0843,31.1072,19.2517,47.7469,7.8787,18.3509,10.2198,15.2829,40.1184,11.2784,5.8518,14.641,18.3658,3.7928,25.2577,11.3991,10.0831,22.8531,13.1096,2.4157,37.1839,53.5999,7.158,30.1186,26.5052,9.9322,4.4938,113.8,147.234,11.1446,24.7471,18.7879,62.9358,7.22,15.489,12.8251,10.1035,274.6805,11.1388,19.5071,48.5419,8.9441,9.3208,4.8012,26.9088,8.442,7.3403,11.6356,3.7945,7.824,6.6716,12.7664,22.061,12.1108,45.0729,12.55,6.6124,3.9792,36.8278,7.4769,1.6111,33.0927,3.8735,7.9032,16.9084,33.0219,8.0518,11.2684,69.7732,8.0763,26.8145,30.4982,7.9644,29.1345,5.1689,19.3825,12.4703,19.6069,5.4763,15.0753,6.0348,6.9821,13.8067,7.4444,12.7221,22.5365,8.0024,51.2909,25.4709,6.4884,4.6135,12.5071,10.7744,2.2933,3.942,25.1009,14.8942,14.6305,15.9074,23.8734,170.4383,36.3819,34.4148,3.3548,17.6153,24.4338,65.25,8.1286,12.257,4.9549,55.829,10.0189,15.4057,24.9577,8.7217,34.129,27.0401,3.064,8.3878,3.7684,15.5608,5.9712,9.732,24.4499,8.4978,11.1146,6.9568,88.0991,3.2927,2.7195,9.3641,14.6572,17.7212,2.6317,12.6282,4.2693,58.7481,29.5531,13.6086,225.36,27.4277,16.6618,45.2738,17.3732,14.5353,9.0905,9.3032,34.5009,28.1292,20.2838,9.1966,11.69,3.9436,21.354,22.9842,11.9364,18.8201,34.2953,33.3302,23.8311,12.5917,20.0437,7.4279,19.1142,6.2281,7.7959,7.8891,13.3689,9.0229,11.2955,5.1848,5.1617,9.2911,31.0275,10.3368,10.7595,55.3288,22.5352,11.2134,2.2247,11.9142,1.882,1019.8407,8.3045,10.8602,8.6411,31.5471,17.8012,19.2287,7.4666,7.6928,25.3935,18.7318,13.3295,17.9207,16.0429,23.5382,40.3759,6.3383,25.1336,149.2338,9.4144,28.771,1.4793,20.4195,43.3733,3.6071,3.2987,24.63,8.7744,36.2026,2.7081,23.8953,17.2039,24.4185,10.1637,0.824,0.8984,14.7604,42.236,30.633,1.7264,19.2723,13.6422,17.9006,6.3271,4.9182,34.1358,7.625,35.2
2000-07-14,1509.97998046875,10.1869,18.7718,31.2096,19.1534,50.5815,7.2727,21.3205,10.353,15.7866,42.2496,11.7059,6.4943,15.111,20.4511,3.4597,26.1847,11.4966,10.1439,23.9747,14.934,2.4903,35.9268,51.2874,8.7856,27.2315,27.9486,9.5985,4.7321,126.0,163.4987,11.9514,23.4159,20.1428,74.1787,7.19,16.8313,12.5325,9.7437,286.5205,11.3997,20.352,55.1717,9.0822,9.5247,4.743,28.6611,8.5399,7.254,11.7728,3.7643,7.7423,6.9613,13.3488,22.8149,12.1976,47.0515,13.3311,5.8023,4.4528,38.1364,8.063,1.7618,32.7712,3.8735,7.7313,18.9005,35.6512,5.7763,11.6389,76.5786,8.1815,26.9802,32.0104,8.2164,29.1521,5.1485,20.9264,12.7864,18.9636,6.404,16.4405,5.9691,6.9704,13.4189,7.3092,12.5417,22.9944,8.0672,47.99,24.5204,6.5249,4.4977,12.5229,12.7442,2.48,3.9502,25.8391,15.0887,14.1319,16.4756,24.8682,171.0695,36.7346,35.3974,3.3382,18.3083,24.0879,66.0,8.3538,12.4359,4.9837,45.2535,10.0555,15.112,25.6522,8.6099,33.8309,28.9713,3.252,7.9502,3.7343,16.9353,5.9712,9.9808,29.089,8.4349,12.1089,7.0076,95.0485,3.1267,2.9019,9.3387,19.353,17.9281,2.5752,12.2155,4.4763,61.1053,29.1176,14.0284,236.64,25.2445,14.8927,47.5703,18.0719,14.3754,8.5587,9.231,36.0781,27.1182,20.8061,9.687,12.72,4.1143,21.8041,24.8163,12.869,20.2825,34.8762,33.4567,23.4099,12.649,18.5906,8.1026,19.6308,6.4456,8.8939,7.8296,14.0405,9.1432,11.802,6.3687,5.2032,9.0315,31.2698,10.1791,10.5786,54.7389,21.2096,10.954,2.8219,12.3982,1.8895,1003.9318,8.7452,10.6478,8.7619,32.2767,16.6233,18.1822,7.1824,8.7075,25.462,19.7626,13.2418,17.3032,16.9988,23.7143,39.0248,6.5168,26.174,172.3876,9.0099,33.187,1.7041,19.6377,39.3333,4.2082,3.0497,24.19,9.1496,36.6609,2.5961,23.5599,16.3195,25.6087,10.3723,0.8732,0.8895,15.0616,44.917,31.0302,1.7681,21.1955,13.1826,18.0885,6.6567,6.0492,35.9204,7.74,36.26
2000-07-21,1480.18994140625,10.1869,19.1134,30.9268,18.3833,49.8913,7.3567,21.2704,10.482,14.7792,39.8016,12.0247,6.252,15.5585,20.37,3.193,25.5367,10.9078,10.3232,23.494,14.4909,2.8764,35.199,56.543,8.5932,25.8142,25.0304,9.5349,4.8796,117.0,153.6207,11.9293,21.3593,18.6674,84.4185,6.75,16.5361,11.913,10.3608,298.6555,11.0579,19.5746,47.2644,8.6059,8.8522,4.9205,28.2963,8.395,7.3852,11.426,3.0187,7.6998,6.662,12.8596,21.4903,12.6073,46.9687,13.4416,5.909,4.7544,41.7332,8.3231,1.7744,28.8693,3.9699,7.827,20.381,33.6519,5.5045,12.2564,76.7408,7.7607,25.1392,33.1985,8.4944,28.3659,4.7468,22.1428,12.0809,19.4188,6.5093,15.6123,5.9033,6.7637,12.2903,6.7135,14.1892,22.6019,8.482,49.7065,22.4609,6.421,4.4212,12.8525,12.0141,2.3967,3.8627,25.1186,14.9767,13.7513,16.8986,22.2777,179.8056,36.5555,33.9422,3.4848,18.3083,22.3132,63.9,8.5354,12.5143,4.8948,43.099,9.5253,15.959,25.5316,8.1895,33.4584,27.1408,3.1691,7.7921,3.5346,17.0825,5.505,9.3835,27.56,8.8264,10.996,6.9018,81.2086,3.3878,2.9559,9.0966,18.6638,18.4255,2.6925,11.6815,4.3145,64.8357,29.1176,14.521,240.36,25.3655,14.4414,41.6651,16.6927,14.2104,8.6094,6.1096,35.1949,28.9876,20.8061,9.9793,8.75,4.1902,22.1212,23.8569,12.2989,20.144,35.3025,33.6231,24.8474,12.2623,17.3967,7.7699,19.5812,6.6433,9.3042,7.8484,13.9671,9.4525,12.3327,6.8196,4.9311,8.4021,30.2482,9.9246,10.0509,60.4319,22.5352,11.0561,2.6643,13.1451,1.7589,989.6976,8.243,10.8313,8.459,32.2475,16.6233,18.8408,7.4274,8.4753,26.1809,19.05,13.3751,17.0275,17.1917,24.5189,39.1494,6.7404,26.0168,165.0616,8.7618,26.9992,1.6899,20.4514,39.77,3.8074,3.0423,23.38,9.2605,35.3656,2.484,22.495,17.0354,25.7209,9.775,0.8107,0.8567,15.9976,45.1068,30.5408,1.6315,20.4137,12.7054,18.5718,6.5478,5.808,37.6288,8.125,35.2
2000-07-28,1419.8900146484375,9.806,18.2802,29.6723,16.7449,46.4981,7.0249,20.3862,10.844,15.8985,37.1808,11.9776,6.3566,14.5696,20.25,2.8149,26.9722,10.3405,10.1247,23.6607,13.7612,2.3325,33.5779,48.1195,8.016,29.4707,21.4561,9.5349,4.7808,77.94,136.9302,12.3861,21.4404,16.1534,65.5903,6.875,16.5027,11.3494,10.4288,289.4279,10.9274,18.5889,40.8774,8.5058,8.9631,5.4312,26.2184,7.8821,7.1956,11.3345,3.357,7.8044,6.8413,12.6188,24.7244,12.6316,43.3011,13.9659,6.6238,4.5941,42.481,7.9943,1.7402,27.3432,4.433,8.0703,21.2639,32.8707,4.8374,12.5973,72.4733,7.8911,24.8538,32.3662,8.141,28.7137,4.6386,20.8061,11.4826,19.1942,6.3369,16.9501,5.9691,6.5317,12.5534,7.0351,13.8843,23.8108,8.5517,51.9511,21.6471,6.0506,4.5246,12.2593,11.0723,2.1267,3.921,25.1924,14.1072,13.7513,15.9567,22.2777,169.2093,31.1709,30.3792,3.4323,19.2167,21.9915,59.9,8.4446,11.8867,4.8492,43.9647,11.4267,16.4389,24.0221,7.8853,27.6708,25.329,3.1727,7.7443,3.0912,16.3717,5.4696,9.2203,25.2367,8.7844,10.2551,7.088,77.7044,3.3878,2.9309,8.9962,18.8314,18.4037,2.5296,11.7179,4.4168,53.2783,29.4598,14.4147,147.0,25.7532,14.1406,37.7422,17.0889,13.6329,8.2234,6.2817,32.971,27.2136,24.8684,9.5856,8.565,4.1377,22.1519,26.2353,11.1753,19.958,32.5589,34.6218,25.1282,11.1263,16.8031,8.3462,19.2715,6.5679,9.8376,8.2806,15.5529,9.739,12.28,6.3687,4.8296,7.5303,28.7355,9.9908,10.3297,58.8836,22.9064,11.3321,2.0645,13.3721,1.6434,1074.2657,7.7169,10.6816,8.7453,34.232,16.5307,18.3074,7.6628,8.2571,25.3072,19.3681,14.6133,17.645,16.1013,24.3095,38.4935,6.7846,25.7431,150.3643,8.6377,27.2668,1.5942,22.2018,38.6667,3.1566,2.746,22.81,8.9805,38.9156,2.6334,22.3114,16.8934,23.599,9.5379,0.7312,0.9174,16.0138,45.7556,30.2358,1.5366,19.6128,13.7158,18.7956,6.3624,4.6345,35.5648,8.355,37.42
